name,planned_n_steps,executed_n_steps,execution_time,simulation_exceptions,contract_exceptions,mechanism_exceptions,other_exceptions,n_agent_exceptions,n_negotiator_exceptions,mean_agent_time,n_neg_requests_sent,n_neg_requests_received,n_neg_requests_rejected,n_negs_registered,n_negs_succeeded,n_negs_failed,n_negs_timedout,n_negs_initiated,n_contracts_concluded,n_contracts_signed,n_contracts_dropped,n_breaches_received,n_breaches_committed,n_contracts_erred,n_contracts_nullified,n_contracts_breached,n_contracts_executed
000320251210H223957935659O58P_L-U-PxVq.10,95,95,390.1679964529999,[],[],[],[],0,0,1.589999101270223e-07,1144,2288,0,2288,724,1564,40,1144,2200,4368,22,0,0,0,0,0,2162
000320251210H223957935659O58P_LitaAgentC-LitaAgentP-KTjs.11,95,95,199.26322027700007,[],[],[],[],0,0,2.0000015865662135e-07,1100,2200,0,2200,312,1888,38,1100,1788,3544,14,0,0,0,0,0,1758
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-Pts0.10,95,95,18.586608829000397,[],[],[],[],0,0,2.380000296398066e-07,1156,2312,0,2312,424,1888,30,1156,1900,3768,2,0,0,0,0,0,1882
000120251210H223957863747wmRA_LitaAgentYT-LitaAgentYR-LitaAgentP7RT.04,96,96,71.26134614800048,[],[],[],[],0,0,2.1733327836651977e-07,2949,5898,0,5898,3424,2472,266,2949,5120,10208,54,0,0,0,0,0,5050
000320251210H223957935659O58P_L-U-Kr5L.10,95,95,227.12902406099965,[],[],[],[],0,0,1.3999997463542969e-07,1076,2152,0,2152,408,1736,38,1076,1884,3736,20,0,0,0,0,0,1848
000220251210H223957905396qy6l_X-U-PWqT.08,71,71,144.8479846119999,[],[],[],[],0,0,1.164285744640178e-07,2272,4544,0,4544,2296,2248,88,2272,3418,6808,0,0,0,0,0,0,3404
000220251210H223957905396qy6l_L-U-OcdE.06,71,71,290.90436544999966,[],[],[],[],0,0,1.3285710208167855e-07,1968,3936,0,3936,2754,1182,254,1968,3876,7724,112,0,0,0,0,0,3750
000320251210H223957935659O58P_LitaAgentY-LitaAgentP-Pgon.10,95,95,76.52053712399993,[],[],[],[],0,0,2.1299993022694252e-07,1112,2224,0,2224,412,1812,14,1112,1888,3744,16,0,0,0,0,0,1856
000020251210H223957824305qBUX_LitaAgentY-LitaAgentC-P5jS.01,82,82,349.18971212199995,[],[],[],[],0,0,1.3647053599604133e-07,2958,5916,0,5916,1858,4052,12,2958,3288,6540,146,0,0,0,0,0,3124
000220251210H223957905396qy6l_LitaAgentY-LitaAgentN-OMBe.06,71,71,271.2369335640001,[],[],[],[],0,0,1.9071441264324157e-07,2056,4112,0,4112,2648,1458,234,2056,3770,7512,44,0,0,0,0,0,3712
000120251210H223957863747wmRA_L-P-KJiY.05,96,96,209.41077533299995,[],[],[],[],0,0,1.30666800638816e-07,2862,5724,0,5724,2954,2770,428,2862,4650,9268,76,0,0,0,0,0,4558
000420251210H223957973606jpxE_LitaAgentY-LitaAgentP-OcCi.12,60,60,240.07619059599983,[],[],[],[],0,0,1.915789078721948e-07,2812,5624,0,5624,1608,2158,224,2812,2542,5056,38,0,0,0,0,0,2490
000220251210H223957905396qy6l_L-U-K0kg.07,71,71,149.1252843530001,[],[],[],[],0,0,1.3142854576082235e-07,2272,4544,0,4544,2002,2542,728,2272,3124,6220,0,0,0,0,0,0,3110
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-UFwA.10,95,95,164.76616401499996,[],[],[],[],0,0,1.3799999578623102e-07,1072,2144,0,2144,490,1654,18,1072,1966,3900,30,0,0,0,0,0,1920
000320251210H223957935659O58P_L-U-P7Gy.11,95,95,213.12777501600021,[],[],[],[],0,0,1.2999998943996616e-07,1074,2148,0,2148,710,1438,52,1074,2186,4340,44,0,0,0,0,0,2126
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-PjC1.03,96,96,191.4219881099998,[],[],[],[],0,0,1.2199986182774106e-07,2853,5706,0,5706,2736,2966,666,2853,4432,8832,60,0,0,0,0,0,4356
000320251210H223957935659O58P_X-P-Kfwz.11,95,95,176.7826738470003,[],[],[],[],0,0,1.2999994396523108e-07,1032,2064,0,2064,374,1690,10,1032,1850,3668,12,0,0,0,0,0,1822
000120251210H223957863747wmRA_L-P-Ozyd.04,96,96,95.21852413600027,[],[],[],[],0,0,2.086665820873653e-07,2880,5760,0,5760,3440,2314,146,2880,5136,10240,62,0,0,0,0,0,5058
000020251210H223957824305qBUX_LitaAgentY-LitaAgentP-URRO.01,82,82,344.1119638660002,[],[],[],[],0,0,1.2117652659071612e-07,2925,5850,0,5850,1754,4096,162,2925,3184,6332,124,0,0,0,0,0,3042
000220251210H223957905396qy6l_L-P-K2sG.07,71,71,290.8675830979996,[],[],[],[],0,0,1.371427710442471e-07,2272,4544,0,4544,2006,2538,426,2272,3128,6228,0,0,0,0,0,0,3114
000020251210H223957824305qBUX_L-U-Kj1C.01,82,82,163.19537047199992,[],[],[],[],0,0,1.1470589978510843e-07,2945,5890,0,5890,1478,4406,178,2945,2908,5780,120,0,0,0,0,0,2770
000020251210H223957824305qBUX_LitaAgentN-LitaAgentP-KyRZ.02,82,82,343.98897296199993,[],[],[],[],0,0,1.3176470340969152e-07,2882,5764,0,5764,1554,4210,28,2882,2984,5932,142,0,0,0,0,0,2824
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-K2UI.12,60,60,287.3998127319992,[],[],[],[],0,0,2.00526540682308e-07,2525,5050,0,5050,1496,1724,30,2525,2430,4832,96,0,0,0,0,0,2320
000420251210H223957973606jpxE_L-P-O2rT.12,60,60,67.43973248700058,[],[],[],[],0,0,1.9315800608111252e-07,2755,5510,0,5510,1882,1818,92,2755,2816,5604,40,0,0,0,0,0,2762
000120251210H223957863747wmRA_L-P-OpLi.05,96,96,75.59649224400073,[],[],[],[],0,0,1.3533329668765266e-07,2493,4986,0,4986,3244,1742,326,2493,4940,9848,114,0,0,0,0,0,4810
000220251210H223957905396qy6l_LitaAgentYT-LitaAgentYR-XSnQ.06,71,71,283.20521746099985,[],[],[],[],0,0,1.3357138024210663e-07,2272,4544,0,4544,2508,2030,500,2272,3630,7232,0,0,0,0,0,0,3616
000020251210H223957824305qBUX_L-Po-Pr9IN.02,82,82,356.3385082650002,[],[],[],[],0,0,1.1882344979847617e-07,2958,5916,0,5916,1472,4442,46,2958,2902,5768,128,0,0,0,0,0,2756
000420251210H223957973606jpxE_L-U-PnRQ.14,60,60,253.96335005399987,[],[],[],[],0,0,6.652631590871974e-07,2791,5582,0,5582,1360,2354,294,2791,2294,4560,40,0,0,0,0,0,2240
000120251210H223957863747wmRA_LitaAgentY-LitaAgentN-PBfb.04,96,96,408.02032100400083,[],[],[],[],0,0,2.000001283401313e-07,2889,5778,0,5778,3800,1974,144,2889,5496,10960,76,0,0,0,0,0,5404
000120251210H223957863747wmRA_LitaAgentC-LitaAgentP-Ua36.03,96,96,75.23118301999875,[],[],[],[],0,0,2.0666642133922626e-07,2979,5958,0,5958,2762,3196,294,2979,4458,8884,64,0,0,0,0,0,4378
000220251210H223957905396qy6l_L-X-KPUb.06,71,71,76.43106871599957,[],[],[],[],0,0,1.9999996376489954e-07,2272,4544,0,4544,2192,2348,382,2272,3314,6600,0,0,0,0,0,0,3300
000420251210H223957973606jpxE_LitaAgentY-LitaAgentP-PtOL.14,60,60,222.07217803799995,[],[],[],[],0,0,2.2315790422573244e-07,2787,5574,0,5574,1588,2126,42,2787,2522,5016,40,0,0,0,0,0,2468
000020251210H223957824305qBUX_X-P-K47i.00,82,82,148.80791199800024,[],[],[],[],0,0,1.9829424084438122e-07,2860,5720,0,5720,1504,4214,16,2860,2934,5832,134,0,0,0,0,0,2782
000320251210H223957935659O58P_L-P-OOt9.11,95,95,71.4489654859999,[],[],[],[],0,0,1.32000059238635e-07,1068,2136,0,2136,662,1474,20,1068,2138,4244,28,0,0,0,0,0,2094
000320251210H223957935659O58P_L-P-KjuK.10,95,95,78.26378552999995,[],[],[],[],0,0,1.4899997040629388e-07,1040,2080,0,2080,420,1660,22,1040,1896,3760,24,0,0,0,0,0,1856
000420251210H223957973606jpxE_L-X-OVyp.14,60,60,72.53637933199934,[],[],[],[],0,0,2.0531565257299102e-07,2725,5450,0,5450,1842,1788,94,2725,2776,5524,52,0,0,0,0,0,2710
000020251210H223957824305qBUX_L-U-K51n.02,82,82,332.78253981399985,[],[],[],[],0,0,1.2123524249866877e-07,2974,5948,0,5948,1822,4124,292,2974,3252,6468,138,0,0,0,0,0,3096
000320251210H223957935659O58P_LitaAgentYT-LitaAgentYR-PB3l.10,95,95,200.37015336800005,[],[],[],[],0,0,1.469999915570952e-07,1240,2480,0,2480,636,1844,22,1240,2112,4192,10,0,0,0,0,0,2086
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-PKKu.11,95,95,70.29540135499974,[],[],[],[],0,0,1.29000090964837e-07,1024,2048,0,2048,600,1448,218,1024,2076,4120,32,0,0,0,0,0,2028
000020251210H223957824305qBUX_LitaAgentYT-LitaAgentYR-LitaAgentCCvs.02,82,82,335.2582806669998,[],[],[],[],0,0,1.2294105331153226e-07,2938,5876,0,5876,1734,4136,174,2938,3164,6292,150,0,0,0,0,0,2996
000120251210H223957863747wmRA_L-P-KiJa.04,96,96,474.1538876980003,[],[],[],[],0,0,1.2599994079209864e-07,2916,5832,0,5832,3440,2392,400,2916,5136,10240,68,0,0,0,0,0,5052
000120251210H223957863747wmRA_X-P-KuCi.05,96,96,397.9608181040003,[],[],[],[],0,0,1.2200004372668143e-07,2904,5808,0,5808,3150,2658,206,2904,4846,9660,52,0,0,0,0,0,4778
000020251210H223957824305qBUX_L-P-K0z2.01,82,82,309.1574671029998,[],[],[],[],0,0,1.3176467665984733e-07,2794,5588,0,5588,1352,4236,54,2794,2782,5528,124,0,0,0,0,0,2640
000020251210H223957824305qBUX_L-P-KlFD.00,82,82,348.62634958800027,[],[],[],[],0,0,1.1411759046228219e-07,3017,6034,0,6034,1662,4362,34,3017,3092,6148,102,0,0,0,0,0,2972
000320251210H223957935659O58P_L-X-UOSy.10,95,95,98.57035614000051,[],[],[],[],0,0,2.4800019673421046e-07,1152,2304,0,2304,720,1584,46,1152,2196,4360,8,0,0,0,0,0,2172
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-LitaAgentPoMR.12,60,60,196.7927952370003,[],[],[],[],0,0,1.1947361743200175e-07,2673,5346,0,5346,1574,1852,204,2673,2508,4988,66,0,0,0,0,0,2428
000020251210H223957824305qBUX_L-U-Oftt.00,82,82,344.8585403719999,[],[],[],[],0,0,1.1764704515157706e-07,2611,5222,0,5222,1676,3544,90,2611,3106,6176,138,0,0,0,0,0,2950
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-LitaAgentPXhe.04,96,96,380.68493774799936,[],[],[],[],0,0,1.340001593537939e-07,2925,5850,0,5850,2436,3414,234,2925,4132,8232,44,0,0,0,0,0,4072
000020251210H223957824305qBUX_L-P-OCWh.00,82,82,162.05154778799988,[],[],[],[],0,0,1.2176475566400982e-07,2554,5108,0,5108,1602,3506,204,2554,3032,6028,156,0,0,0,0,0,2858
000020251210H223957824305qBUX_L-X-PPch.00,82,82,353.6343924700004,[],[],[],[],0,0,1.8829397210056948e-07,2634,5268,0,5268,1392,3876,2,2634,2822,5608,126,0,0,0,0,0,2678
000020251210H223957824305qBUX_L-U-Pd2u.02,82,82,317.4925899330001,[],[],[],[],0,0,1.2117652659071612e-07,2806,5612,0,5612,1386,4226,74,2806,2816,5596,118,0,0,0,0,0,2680
000320251210H223957935659O58P_L-X-OJCU.11,95,95,172.14795999200032,[],[],[],[],0,0,1.9600011000875383e-07,1088,2176,0,2176,376,1800,32,1088,1852,3672,18,0,0,0,0,0,1818
000020251210H223957824305qBUX_LitaAgentY-LitaAgentC-K7Q0.02,82,82,369.6046358229996,[],[],[],[],0,0,1.5470585126690019e-07,3019,6038,0,6038,1584,4452,88,3019,3014,5992,116,0,0,0,0,0,2880
000220251210H223957905396qy6l_L-X-ODT8.07,71,71,77.46072507400004,[],[],[],[],0,0,2.2857141500155972e-07,2272,4544,0,4544,2610,1934,484,2272,3732,7436,0,0,0,0,0,0,3718
000120251210H223957863747wmRA_L-K-OUdL.03,96,96,444.6405538959998,[],[],[],[],0,0,1.366666765534319e-07,2376,4752,0,4752,3258,1494,664,2376,4954,9876,118,0,0,0,0,0,4820
000420251210H223957973606jpxE_LitaAgentY-LitaAgentC-LitaAgentNnVp.13,60,60,228.14645938899957,[],[],[],[],0,0,1.1263153665870625e-07,2549,5098,0,5098,1700,1550,10,2549,2634,5240,62,0,0,0,0,0,2558
000220251210H223957905396qy6l_LitaAgentY-LitaAgentP-X1sH.07,71,71,291.328838421,[],[],[],[],0,0,1.2785708999477461e-07,2272,4544,0,4544,1972,2572,426,2272,3094,6160,0,0,0,0,0,0,3080
000120251210H223957863747wmRA_LitaAgentC-LitaAgentP-PG2w.03,96,96,855.036205591,[],[],[],[],0,0,1.3199993797267477e-07,2773,5546,0,5546,2874,2672,486,2773,4570,9108,84,0,0,0,0,0,4470
000120251210H223957863747wmRA_LitaAgentY-LitaAgentP-KQLJ.05,96,96,422.16393176400015,[],[],[],[],0,0,1.3866671603561065e-07,2907,5814,0,5814,3700,2114,464,2907,5396,10760,64,0,0,0,0,0,5316
000120251210H223957863747wmRA_L-X-KTTj.04,96,96,119.49463824299983,[],[],[],[],0,0,2.0000006770715117e-07,2934,5868,0,5868,2866,3002,192,2934,4562,9092,56,0,0,0,0,0,4490
000020251210H223957824305qBUX_L-X-PPch.02,82,82,364.75733777999994,[],[],[],[],0,0,1.8529411082614815e-07,2875,5750,0,5750,1574,4176,18,2875,3004,5972,136,0,0,0,0,0,2850
000220251210H223957905396qy6l_U-P-KUmM.06,71,71,303.7729733670003,[],[],[],[],0,0,1.2785708999477464e-07,2244,4488,0,4488,2310,2178,124,2244,3432,6836,16,0,0,0,0,0,3402
000020251210H223957824305qBUX_L-U-PmpZ.00,82,82,74.05405163599971,[],[],[],[],0,0,2.005883609800709e-07,3067,6134,0,6134,2056,4076,280,3067,3486,6936,152,0,0,0,0,0,3316
000220251210H223957905396qy6l_LitaAgentC-LitaAgentN-U32S.08,71,71,298.8235923729999,[],[],[],[],0,0,1.3785717913248975e-07,1989,3978,0,3978,2138,1840,746,1989,3260,6492,60,0,0,0,0,0,3186
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-U7G2.04,96,96,392.4600831160001,[],[],[],[],0,0,1.2399999225939002e-07,2934,5868,0,5868,3648,2220,534,2934,5344,10656,64,0,0,0,0,0,5264
000020251210H223957824305qBUX_L-P-KNsJ.00,82,82,360.09392942700015,[],[],[],[],0,0,1.1352954863789765e-07,2838,5676,0,5676,1396,4280,146,2838,2826,5616,168,0,0,0,0,0,2640
000420251210H223957973606jpxE_LitaAgentY-LitaAgentC-PihV.13,60,60,337.1779177190001,[],[],[],[],0,0,1.9684217764542586e-07,2659,5318,0,5318,1532,2042,10,2659,2466,4904,36,0,0,0,0,0,2416
000020251210H223957824305qBUX_L-U-Kj1C.00,82,82,73.29905729599977,[],[],[],[],0,0,1.799998084179071e-07,3005,6010,0,6010,1610,4396,178,3005,3040,6044,128,0,0,0,0,0,2894
000320251210H223957935659O58P_L-Po-Pr1OS.09,95,95,189.8238332159999,[],[],[],[],0,0,1.339999471383635e-07,1064,2128,0,2128,354,1772,80,1064,1830,3628,14,0,0,0,0,0,1800
000120251210H223957863747wmRA_U-P-OoMU.03,96,96,82.19449583499954,[],[],[],[],0,0,2.1399973775260151e-07,2838,5676,0,5676,4126,1550,228,2838,5822,11612,56,0,0,0,0,0,5750
000020251210H223957824305qBUX_LitaAgentN-LitaAgentP-Ui49.01,82,82,342.3484518410005,[],[],[],[],0,0,2.0999997265308218e-07,2884,5768,0,5768,1656,4112,36,2884,3086,6136,130,0,0,0,0,0,2938
000120251210H223957863747wmRA_L-P-KPdc.03,96,96,430.09075324800006,[],[],[],[],0,0,1.5133333969667243e-07,2844,5688,0,5688,3062,2626,562,2844,4758,9484,58,0,0,0,0,0,4684
000420251210H223957973606jpxE_LitaAgentC-LitaAgentN-PzOE.13,60,60,377.352953437,[],[],[],[],0,0,1.289473929270906e-07,2577,5154,0,5154,1466,1844,44,2577,2400,4772,60,0,0,0,0,0,2326
000220251210H223957905396qy6l_LitaAgentY-LitaAgentP-OK01.06,71,71,302.0480735930005,[],[],[],[],0,0,1.3285716704558578e-07,2056,4112,0,4112,2630,1482,686,2056,3752,7476,56,0,0,0,0,0,3682
000220251210H223957905396qy6l_LitaAgentYT-LitaAgentYR-UO40.06,71,71,47.731194325000615,[],[],[],[],0,0,1.9642902771010995e-07,2272,4544,0,4544,2610,1930,692,2272,3732,7436,0,0,0,0,0,0,3718
000420251210H223957973606jpxE_L-U-OXSq.13,60,60,245.12658099000055,[],[],[],[],0,0,1.737368476920222e-07,2765,5530,0,5530,1670,2040,34,2765,2604,5180,34,0,0,0,0,0,2556
000120251210H223957863747wmRA_L-U-PtrY.03,96,96,441.10710542800007,[],[],[],[],0,0,1.373333058533414e-07,2316,4632,0,4632,3288,1344,538,2316,4984,9936,134,0,0,0,0,0,4834
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-UMyF.10,95,95,277.3059605610001,[],[],[],[],0,0,1.3900003068556543e-07,1116,2232,0,2232,440,1792,10,1116,1916,3800,24,0,0,0,0,0,1876
000320251210H223957935659O58P_P-K-Ojez.09,95,95,87.72466427999916,[],[],[],[],0,0,2.220000169472769e-07,1068,2136,0,2136,352,1784,106,1068,1828,3624,6,0,0,0,0,0,1806
000420251210H223957973606jpxE_LitaAgentYT-LitaAgentYR-LitaAgentNU3S.14,60,60,106.39786577500035,[],[],[],[],0,0,1.2210521641751065e-07,2756,5512,0,5512,1604,1754,128,2756,2538,5048,68,0,0,0,0,0,2456
000220251210H223957905396qy6l_L-P-KM9q.06,71,71,297.1403532710001,[],[],[],[],0,0,1.3499993656296283e-07,2272,4544,0,4544,2402,2142,422,2272,3524,7020,0,0,0,0,0,0,3510
000320251210H223957935659O58P_LitaAgentN-LitaAgentP-U10o.09,95,95,23.490656218999902,[],[],[],[],0,0,1.890000930870883e-07,1028,2056,0,2056,448,1608,40,1028,1924,3816,26,0,0,0,0,0,1882
000320251210H223957935659O58P_L-U-Kj7L.10,95,95,184.94691619500009,[],[],[],[],0,0,1.3699996088689658e-07,1116,2232,0,2232,320,1912,40,1116,1796,3560,6,0,0,0,0,0,1774
000220251210H223957905396qy6l_L-U-PHGW.07,71,71,304.17893555699993,[],[],[],[],0,0,1.342857883303493e-07,2272,4544,0,4544,2178,2366,464,2272,3300,6572,0,0,0,0,0,0,3286
000020251210H223957824305qBUX_L-X-U33s.02,82,82,571.395288957,[],[],[],[],0,0,1.1588230443200751e-07,2664,5328,0,5328,1650,3678,30,2664,3080,6124,140,0,0,0,0,0,2922
000320251210H223957935659O58P_LitaAgentN-LitaAgentP-Oq0P.11,95,95,184.6926938689994,[],[],[],[],0,0,1.3999997463542969e-07,1124,2248,0,2248,326,1922,18,1124,1802,3572,12,0,0,0,0,0,1774
000220251210H223957905396qy6l_LitaAgentY-LitaAgentC-P0sz.06,71,71,284.0405749880001,[],[],[],[],0,0,1.399999811318204e-07,2272,4544,0,4544,2482,2056,198,2272,3604,7180,0,0,0,0,0,0,3590
000220251210H223957905396qy6l_P-K-Ohzb.07,71,71,334.00991535200046,[],[],[],[],0,0,1.7285706884909553e-07,2168,4336,0,4336,2234,2102,534,2168,3356,6684,38,0,0,0,0,0,3304
000320251210H223957935659O58P_LitaAgentY-LitaAgentC-PccA.10,95,95,71.7817884189999,[],[],[],[],0,0,1.950001205841545e-07,1104,2208,0,2208,468,1740,18,1104,1944,3856,18,0,0,0,0,0,1910
000320251210H223957935659O58P_L-P-Ksyd.09,95,95,194.61502578599993,[],[],[],[],0,0,1.2999989849049597e-07,1076,2152,0,2152,398,1752,92,1076,1874,3716,14,0,0,0,0,0,1844
000220251210H223957905396qy6l_L-X-PArP.07,71,71,80.19678605699937,[],[],[],[],0,0,2.0285707640661193e-07,2272,4544,0,4544,2486,2050,238,2272,3608,7188,0,0,0,0,0,0,3594
000420251210H223957973606jpxE_X-U-PzSq.14,60,60,74.66207656000006,[],[],[],[],0,0,1.974211428253176e-07,2873,5746,0,5746,1402,2422,274,2873,2336,4644,38,0,0,0,0,0,2284
000420251210H223957973606jpxE_L-U-KbEI.12,60,60,242.79294556700006,[],[],[],[],0,0,1.2052628574709066e-07,2591,5182,0,5182,1516,1782,218,2591,2450,4872,76,0,0,0,0,0,2360
000320251210H223957935659O58P_L-P-O1HF.11,95,95,273.7135943600001,[],[],[],[],0,0,1.4999995983089321e-07,1100,2200,0,2200,450,1750,8,1100,1926,3820,16,0,0,0,0,0,1894
000420251210H223957973606jpxE_L-X-PGFz.14,60,60,68.14799128999948,[],[],[],[],0,0,1.9578950933033697e-07,2591,5182,0,5182,1730,1596,12,2591,2664,5300,82,0,0,0,0,0,2568
000020251210H223957824305qBUX_LitaAgentY-LitaAgentN-PUbz.01,82,82,77.72956192699985,[],[],[],[],0,0,2.0117642955429963e-07,2273,4546,0,4546,1510,3036,2,2273,2940,5844,186,0,0,0,0,0,2736
000020251210H223957824305qBUX_LitaAgentY-LitaAgentN-KZqx.00,82,82,61.40037211700019,[],[],[],[],0,0,1.1941183937083492e-07,2499,4998,0,4998,1790,3208,16,2499,3220,6404,166,0,0,0,0,0,3036
000020251210H223957824305qBUX_L-P-KTei.02,82,82,348.93024397999943,[],[],[],[],0,0,1.329412150559673e-07,2904,5808,0,5808,1656,4152,140,2904,3086,6136,120,0,0,0,0,0,2948
000420251210H223957973606jpxE_L-P-ONme.14,60,60,427.4263685959995,[],[],[],[],0,0,1.1526308777607291e-07,2714,5428,0,5428,1574,2034,52,2714,2508,4988,36,0,0,0,0,0,2458
000120251210H223957863747wmRA_L-P-KlDi.04,96,96,192.19850833000055,[],[],[],[],0,0,1.253333418086792e-07,2874,5748,0,5748,2858,2888,424,2874,4554,9076,76,0,0,0,0,0,4462
000320251210H223957935659O58P_LitaAgentY-LitaAgentP-Pw2v.09,95,95,81.0951391210001,[],[],[],[],0,0,1.659999725234229e-07,1104,2208,0,2208,422,1786,12,1104,1898,3764,10,0,0,0,0,0,1872
000320251210H223957935659O58P_LitaAgentC-LitaAgentN-U2rs.11,95,95,240.05376488799948,[],[],[],[],0,0,1.3199996828916483e-07,1048,2096,0,2096,462,1634,10,1048,1938,3844,30,0,0,0,0,0,1892
000420251210H223957973606jpxE_U-P-KwoW.12,60,60,242.99003544900006,[],[],[],[],0,0,1.2105273957499058e-07,2715,5430,0,5430,1392,2248,258,2715,2326,4624,48,0,0,0,0,0,2264
000220251210H223957905396qy6l_LitaAgentY-LitaAgentN-PWzm.07,71,71,285.1876325789999,[],[],[],[],0,0,1.3214275895734318e-07,1936,3872,0,3872,2674,1192,12,1936,3796,7564,44,0,0,0,0,0,3738
000420251210H223957973606jpxE_L-X-U24t.12,60,60,219.46967075200018,[],[],[],[],0,0,1.3373691169698233e-07,2868,5736,0,5736,1508,2302,104,2868,2442,4856,32,0,0,0,0,0,2396
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-LitaAgentPStv.12,60,60,62.554971272998955,[],[],[],[],0,0,1.9894737067117698e-07,2603,5206,0,5206,1604,1702,64,2603,2538,5048,62,0,0,0,0,0,2462
000220251210H223957905396qy6l_LitaAgentY-LitaAgentN-PDKv.06,71,71,266.3151353000003,[],[],[],[],0,0,2.0221429102613391e-07,2272,4544,0,4544,2546,1998,466,2272,3668,7308,0,0,0,0,0,0,3654
000220251210H223957905396qy6l_LitaAgentY-LitaAgentC-Kao3.08,71,71,59.85712114499984,[],[],[],[],0,0,2.1142841433174908e-07,2272,4544,0,4544,2014,2524,426,2272,3136,6244,0,0,0,0,0,0,3122
000220251210H223957905396qy6l_LitaAgentYT-LitaAgentYR-XSnQ.08,71,71,69.18011341700003,[],[],[],[],0,0,1.8714269702156473e-07,2272,4544,0,4544,2428,2108,592,2272,3550,7072,0,0,0,0,0,0,3536
000020251210H223957824305qBUX_L-U-PxsH.02,82,82,354.6818943640001,[],[],[],[],0,0,1.1529412885840213e-07,2945,5890,0,5890,1618,4272,38,2945,3048,6060,140,0,0,0,0,0,2890
000420251210H223957973606jpxE_LitaAgentY-LitaAgentN-Xz0P.12,60,60,218.74488969899994,[],[],[],[],0,0,1.2421050517954619e-07,2509,5018,0,5018,1614,1620,56,2509,2548,5068,56,0,0,0,0,0,2478
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-USpG.09,95,95,20.831652526000653,[],[],[],[],0,0,1.960002919076942e-07,1048,2096,0,2096,446,1650,22,1048,1922,3812,24,0,0,0,0,0,1882
000320251210H223957935659O58P_LitaAgentY-LitaAgentP-KBvo.09,95,95,119.87722896600008,[],[],[],[],0,0,2.029999905062141e-07,1196,2392,0,2392,336,2056,56,1196,1812,3592,8,0,0,0,0,0,1788
000120251210H223957863747wmRA_U-K-OOJh.05,96,96,483.84290504000023,[],[],[],[],0,0,1.3066670968934584e-07,2502,5004,0,5004,3420,1584,868,2502,5116,10200,96,0,0,0,0,0,5004
000220251210H223957905396qy6l_L-Po-PryQ9.06,71,71,302.12644518900015,[],[],[],[],0,0,2.1649995168055674e-07,2272,4544,0,4544,2560,1978,98,2272,3682,7336,0,0,0,0,0,0,3668
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-Kmg7.03,96,96,670.7538602140003,[],[],[],[],0,0,1.386667766685908e-07,2889,5778,0,5778,2966,2812,584,2889,4662,9292,52,0,0,0,0,0,4594
000220251210H223957905396qy6l_LitaAgentC-LitaAgentN-PGG1.08,71,71,325.76878859799945,[],[],[],[],0,0,1.2499997735306222e-07,1904,3808,0,3808,2620,1188,62,1904,3742,7456,62,0,0,0,0,0,3666
000320251210H223957935659O58P_LitaAgentY-LitaAgentN-LitaAgentPXHa.09,95,95,169.25366776400006,[],[],[],[],0,0,1.959998371603433e-07,1228,2456,0,2456,320,2136,60,1228,1796,3560,6,0,0,0,0,0,1774
000320251210H223957935659O58P_U-K-Ozd8.09,95,95,194.82752111800073,[],[],[],[],0,0,1.249999513674993e-07,1060,2120,0,2120,420,1700,36,1060,1896,3760,18,0,0,0,0,0,1862
000220251210H223957905396qy6l_LitaAgentYT-LitaAgentYR-LitaAgentCX0R.08,71,71,140.64703818199996,[],[],[],[],0,0,1.2714294176216108e-07,2272,4544,0,4544,2752,1782,380,2272,3874,7720,0,0,0,0,0,0,3860
000120251210H223957863747wmRA_X-U-PM1z.04,96,96,490.1544535009998,[],[],[],[],0,0,1.226666123936108e-07,2898,5796,0,5796,3600,2196,498,2898,5296,10560,76,0,0,0,0,0,5204
000420251210H223957973606jpxE_P-K-O1CQ.14,60,60,68.381213476001,[],[],[],[],0,0,1.8105253586423045e-07,2740,5480,0,5480,1566,2084,218,2740,2500,4972,38,0,0,0,0,0,2448
000120251210H223957863747wmRA_LitaAgentY-LitaAgentC-Odkm.03,96,96,398.52919220800004,[],[],[],[],0,0,1.7533332841897693e-07,2808,5616,0,5616,3046,2570,466,2808,4742,9452,100,0,0,0,0,0,4626
000420251210H223957973606jpxE_L-X-PauF.13,60,60,246.8653739440001,[],[],[],[],0,0,1.1736842440625069e-07,2811,5622,0,5622,1528,2206,88,2811,2462,4896,36,0,0,0,0,0,2412
000020251210H223957824305qBUX_L-X-PNOQ.01,82,82,48.00853291000021,[],[],[],[],0,0,1.8411789342815823e-07,2351,4702,0,4702,1460,3242,18,2351,2890,5744,162,0,0,0,0,0,2710
