world,agent,contracts_erred,exceptions,contracts_dropped,contracts_signed,breaches_received,breaches_committed,contracts_breached,contracts_concluded,neg_requests_rejected,neg_requests_received,negs_initiated,negs_registered,negs_failed,neg_requests_sent,negs_succeeded,negs_timedout,contracts_executed,times,contracts_nullified,negotiator_exceptions
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.085bf13f,06Gr@1,0,[],0,188,0,0,0,95,0,80,80,80,6,80,74,0,94,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentNbua.085bf13f,07Ra@1,0,[],0,130,0,0,0,66,0,80,80,80,35,80,45,0,65,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,05Li@1,0,[],0,136,0,0,0,69,0,100,100,100,52,100,48,0,68,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,04Ra@0,0,[],0,192,0,0,0,97,0,120,0,120,44,0,76,0,96,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,03Eq@0,0,[],0,196,0,0,0,99,0,120,0,120,42,0,78,0,98,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,00LYR@0,0,[],0,138,0,0,0,70,0,120,0,120,71,0,49,0,69,8.00006091594696e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,08Eq@1,0,[],0,150,0,0,0,76,0,100,100,100,45,100,55,0,75,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,4.998873919248581e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,01Gr@0,0,[],0,206,0,0,0,104,0,120,0,120,37,0,83,0,103,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,09Gr@1,0,[],0,186,0,0,0,94,0,100,100,100,27,100,73,0,93,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,07Eq@1,0,[],0,158,0,0,0,80,0,100,100,100,41,100,59,0,79,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,10Ra@1,0,[],0,174,0,0,0,88,0,100,100,100,33,100,67,0,87,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,06MAT@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-MrrF.04c79bb6,02Ra@0,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,0,88,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,01Li@0,0,[],0,100,0,0,0,51,0,80,0,80,48,0,30,4,50,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,02Eq@0,0,[],0,138,0,0,0,70,0,80,0,80,31,0,49,0,69,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,05Ra@1,0,[],0,110,0,0,0,56,0,80,80,80,44,80,35,0,55,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,03Gr@0,0,[],0,160,0,0,0,81,0,80,0,80,20,0,60,5,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,04LYR@1,0,[],0,66,0,0,0,34,0,80,80,80,67,80,13,9,33,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,00Li@0,0,[],0,40,0,0,0,21,0,80,0,80,80,0,0,0,20,6.00004568696022e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,06Gr@1,0,[],0,142,0,0,0,72,0,80,80,80,29,80,51,0,71,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-LitaAgentP03f.088dd430,07Ra@1,0,[],0,120,0,0,0,61,0,80,80,80,39,80,40,0,60,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,05LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,09Ra@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,01Li@0,0,[],0,198,0,0,0,100,0,120,0,120,41,0,79,0,99,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,04Eq@0,0,[],0,162,0,0,0,82,0,120,0,120,59,0,61,0,81,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,03Gr@0,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,07Eq@1,0,[],0,146,0,0,0,74,0,100,100,100,47,100,53,0,73,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,00Li@0,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,7.00121745467186e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,06Gr@1,0,[],0,192,0,0,0,97,0,100,100,100,24,100,76,0,96,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,10Eq@1,0,[],0,126,0,0,0,64,0,100,100,100,57,100,43,0,63,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,08Ra@1,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-LitaAgentPJRL.01ba250b,02Ra@0,0,[],0,170,0,0,0,86,0,120,0,120,55,0,65,0,85,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,04Ra@0,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,03Eq@0,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,08Eq@1,0,[],0,126,0,0,0,64,0,100,100,100,57,100,43,0,63,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,06Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,01Gr@0,0,[],0,182,0,0,0,92,0,120,0,120,49,0,71,0,91,1.9976869225502014e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,09Gr@1,0,[],0,166,0,0,0,84,0,100,100,100,37,100,63,0,83,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,07Eq@1,0,[],0,140,0,0,0,71,0,100,100,100,50,100,50,0,70,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,10Ra@1,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,00Li@0,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,9.0012326836586e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,05MAT@1,0,[],0,140,0,0,0,71,0,100,100,100,50,100,50,0,70,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentN-LitaAgentP-MRYW.05d3f3c5,02Ra@0,0,[],0,166,0,0,0,84,0,120,0,120,57,0,63,0,83,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,09Ra@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,01Li@0,0,[],0,126,0,0,0,64,0,120,0,120,77,0,43,0,63,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,04Eq@0,0,[],0,196,0,0,0,99,0,120,0,120,42,0,78,0,98,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,03Gr@0,0,[],0,222,0,0,0,112,0,120,0,120,29,0,91,0,111,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,07Eq@1,0,[],0,130,0,0,0,66,0,100,100,100,55,100,45,0,65,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,00Li@0,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,1.00000761449337e-06,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,06Gr@1,0,[],0,152,0,0,0,77,0,100,100,100,44,100,56,0,76,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,10Eq@1,0,[],0,122,0,0,0,62,0,100,100,100,59,100,41,0,61,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,05MAT@1,0,[],0,130,0,0,0,66,0,100,100,100,55,100,45,0,65,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,08Ra@1,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-MYxc.007bedc0,02Ra@0,0,[],0,196,0,0,0,99,0,120,0,120,42,0,78,0,98,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,09Ra@1,0,[],0,132,0,0,0,67,0,100,100,100,53,100,46,0,66,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,01Li@0,0,[],0,112,0,0,0,57,0,120,0,120,82,0,36,8,56,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,04Eq@0,0,[],0,208,0,0,0,105,0,120,0,120,36,0,84,0,104,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,03Gr@0,0,[],0,200,0,0,0,101,0,120,0,120,40,0,80,9,100,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,07Eq@1,0,[],0,128,0,0,0,65,0,100,100,100,55,100,44,0,64,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,00Li@0,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,4.998873919248581e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,06Gr@1,0,[],0,172,0,0,0,87,0,100,100,100,34,100,66,0,86,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,10Eq@1,0,[],0,126,0,0,0,64,0,100,100,100,57,100,43,0,63,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,08Ra@1,0,[],0,142,0,0,0,72,0,100,100,100,49,100,51,0,71,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,02Ra@0,0,[],0,202,0,0,0,102,0,120,0,120,39,0,81,0,101,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentYR-LitaAgentPB2u.01726f43,05LYR@1,0,[],0,102,0,0,0,52,0,100,100,100,69,100,31,17,51,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,04Ra@0,0,[],0,178,0,0,0,90,0,120,0,120,51,0,69,0,89,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,00LCI@0,0,[],0,142,0,0,0,72,0,120,0,120,69,0,51,13,71,1.0998919606208801e-06,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,03Eq@0,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,1,90,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,08Eq@1,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,06Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,01Gr@0,0,[],0,150,0,0,0,76,0,120,0,120,65,0,55,13,75,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,09Gr@1,0,[],0,216,0,0,0,109,0,100,100,100,12,100,88,0,108,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,07Eq@1,0,[],0,162,0,0,0,82,0,100,100,100,39,100,61,0,81,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,10Ra@1,0,[],0,168,0,0,0,85,0,100,100,100,36,100,64,0,84,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,02Ra@0,0,[],0,166,0,0,0,84,0,120,0,120,57,0,63,0,83,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.037389df,05LYR@1,0,[],0,126,0,0,0,64,0,100,100,100,57,100,43,27,63,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,01Li@0,0,[],0,118,0,0,0,60,0,80,0,80,41,0,39,1,59,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,02Eq@0,0,[],0,116,0,0,0,59,0,80,0,80,42,0,38,0,58,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,05Ra@1,0,[],0,132,0,0,0,67,0,80,80,80,34,80,46,0,66,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,03Gr@0,0,[],0,134,0,0,0,68,0,80,0,80,33,0,47,0,67,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,00Li@0,0,[],0,144,0,0,0,73,0,80,0,80,28,0,52,0,72,8.998904377222061e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,06Gr@1,0,[],0,198,0,0,0,100,0,80,80,80,1,80,79,0,99,3.0011869966983795e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,07Ra@1,0,[],0,142,0,0,0,72,0,80,80,80,29,80,51,1,71,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentN-LitaAgentP3v0.07cc1365,04Li@1,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,05Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,04Ra@0,0,[],0,156,0,0,0,79,0,120,0,120,62,0,58,0,78,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,00LCI@0,0,[],0,136,0,0,0,69,0,120,0,120,72,0,48,0,68,1.200009137392044e-06,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,03Eq@0,0,[],0,154,0,0,0,78,0,120,0,120,63,0,57,0,77,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,08Eq@1,0,[],0,132,0,0,0,67,0,100,100,100,54,100,46,0,66,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,06Li@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,01Gr@0,0,[],0,154,0,0,0,78,0,120,0,120,63,0,57,0,77,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,09Gr@1,0,[],0,238,0,0,0,120,0,100,100,100,1,100,99,0,119,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,07Eq@1,0,[],0,176,0,0,0,89,0,100,100,100,32,100,68,0,88,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,10Ra@1,0,[],0,164,0,0,0,83,0,100,100,100,38,100,62,0,82,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentC-LitaAgentN-LitaAgentP3OG.0443976e,02Ra@0,0,[],0,150,0,0,0,76,0,120,0,120,65,0,55,0,75,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,00LYR@0,0,[],0,130,0,0,0,66,0,80,0,80,35,0,45,0,65,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,BUYER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,01Li@0,0,[],0,128,0,0,0,65,0,80,0,80,34,0,44,2,64,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,02Eq@0,0,[],0,144,0,0,0,73,0,80,0,80,28,0,52,0,72,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,SELLER,0,[],0,160,0,0,0,84,0,0,0,0,0,0,0,0,80,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,05Ra@1,0,[],0,124,0,0,0,63,0,80,80,80,37,80,42,0,62,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,03Gr@0,0,[],0,168,0,0,0,85,0,80,0,80,16,0,64,0,84,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,06Gr@1,0,[],0,184,0,0,0,93,0,80,80,80,8,80,72,0,92,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,07Ra@1,0,[],0,134,0,0,0,68,0,80,80,80,32,80,47,2,67,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentY-LitaAgentYR-MQt9.07fe3e02,04MAT@1,0,[],0,128,0,0,0,65,0,80,80,80,36,80,44,0,64,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,04Ra@0,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,2,88,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,03Eq@0,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,0,88,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,08Eq@1,0,[],0,130,0,0,0,66,0,100,100,100,55,100,45,0,65,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,BUYER,0,[],0,240,0,0,0,126,0,0,0,0,0,0,0,0,120,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,01Gr@0,0,[],0,158,0,0,0,80,0,120,0,120,61,0,59,14,79,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,SELLER,0,[],0,200,0,0,0,105,0,0,0,0,0,0,0,0,100,9.988434612751007e-08,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,09Gr@1,0,[],0,222,0,0,0,112,0,100,100,100,9,100,91,0,111,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,07Eq@1,0,[],0,146,0,0,0,74,0,100,100,100,47,100,53,0,73,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,10Ra@1,0,[],0,154,0,0,0,78,0,100,100,100,43,100,57,2,77,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,00Li@0,0,[],0,112,0,0,0,57,0,120,0,120,84,0,36,15,56,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,02Ra@0,0,[],0,158,0,0,0,80,0,120,0,120,61,0,59,1,79,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.04d2efcb,06LCI@1,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
