world,type,contracts_erred,exceptions,contracts_dropped,contracts_signed,breaches_received,breaches_committed,contracts_breached,contracts_concluded,neg_requests_rejected,neg_requests_received,negs_initiated,negs_registered,negs_failed,neg_requests_sent,negs_succeeded,negs_timedout,contracts_executed,times,contracts_nullified,negotiator_exceptions
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,182,0,0,0,92,0,120,0,120,49,0,71,0,91,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,376,0,0,0,190,0,220,100,220,72,100,148,0,188,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,500,0,0,0,253,0,340,100,340,150,100,190,0,250,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,170,0,0,0,86,0,100,100,100,35,100,65,0,85,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.0384a426,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,504,0,0,0,255,0,320,200,320,128,200,192,0,252,3.9977021515369415e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,4.998873919248581e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,406,0,0,0,205,0,220,100,220,57,100,163,0,203,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,510,0,0,0,258,0,320,200,320,125,200,195,0,255,4.002358764410019e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.013974be,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,144,0,0,0,73,0,80,0,80,28,0,52,0,72,5.00120222568512e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,118,0,0,0,60,0,80,0,80,41,0,39,0,59,9.988434612751007e-08,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,144,0,0,0,73,0,80,0,80,28,0,52,0,72,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,334,0,0,0,169,0,160,80,160,33,80,127,0,167,4.00003045797348e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,80,80,80,80,80,0,0,20,1.0011717677116394e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,304,0,0,0,154,0,160,160,160,48,160,112,0,152,2.00001522898674e-07,0,[]
000220251128H130949687433kHMw_LitaAgentC-LitaAgentN-Mtrt.089ddc06,System,0,[],0,320,0,0,0,168,0,0,0,0,0,0,0,0,160,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,518,0,0,0,262,0,320,200,320,121,200,199,0,259,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,148,0,0,0,75,0,100,100,100,46,100,54,0,74,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,406,0,0,0,205,0,220,100,220,57,100,163,0,203,4.998873919248581e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,168,0,0,0,85,0,120,0,120,56,0,64,0,84,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,558,0,0,0,282,0,340,100,340,121,100,219,0,279,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,138,0,0,0,70,0,100,100,100,51,100,49,0,69,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-M3Zt.04f054d3,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,492,0,0,0,249,0,320,200,320,134,200,186,1,246,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,368,0,0,0,186,0,220,100,220,76,100,144,15,184,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,144,0,0,0,73,0,120,0,120,68,0,52,15,72,8.998904377222061e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,130,0,0,0,66,0,100,100,100,55,100,45,31,65,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,558,0,0,0,282,0,340,100,340,121,100,219,0,279,5.00120222568512e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,108,0,0,0,55,0,100,100,100,66,100,34,0,54,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentYR-LitaAgentCrqf.03939bab,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,410,0,0,0,208,0,320,200,320,175,200,145,0,205,6.002373993396759e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,384,0,0,0,194,0,220,100,220,68,100,152,0,192,4.998873919248581e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,116,0,0,0,59,0,120,0,120,82,0,38,1,58,1.00000761449337e-06,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,434,0,0,0,220,0,340,100,340,183,100,157,1,217,7.00121745467186e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentN-LitaAgentPVaS.04878cbc,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,470,0,0,0,238,0,320,200,320,145,200,175,0,235,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,410,0,0,0,207,0,220,100,220,55,100,165,0,205,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,192,0,0,0,97,0,120,0,120,44,0,76,0,96,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,142,0,0,0,72,0,120,0,120,69,0,51,0,71,6.998889148235321e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,514,0,0,0,260,0,320,200,320,123,200,197,0,257,4.002358764410019e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentC-LitaAgentNYvl.02b39ba8,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.998873919248581e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,442,0,0,0,224,0,320,200,320,159,200,161,0,221,8.002389222383499e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,178,0,0,0,90,0,120,0,120,51,0,69,0,89,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,406,0,0,0,205,0,220,100,220,57,100,163,0,203,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,494,0,0,0,250,0,320,200,320,133,200,187,0,247,8.002389222383499e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_y.LitaAgentY,0,[],0,124,0,0,0,63,0,120,0,120,78,0,42,0,62,9.0012326836586e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentN-MzwR.01eb2465,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,8.00006091594696e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,426,0,0,0,216,0,320,200,320,167,200,153,0,213,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,156,0,0,0,79,0,120,0,120,62,0,58,0,78,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,384,0,0,0,194,0,220,100,220,68,100,152,0,192,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,462,0,0,0,234,0,320,200,320,149,200,171,0,231,5.00120222568512e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentP-Mdvv.00e97f31,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.0023435354232788e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,6.998889148235321e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,412,0,0,0,209,0,320,200,320,174,200,146,1,206,4.998873919248581e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,330,0,0,0,167,0,220,100,220,95,100,125,13,165,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,120,0,0,0,61,0,100,100,100,60,100,40,15,60,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,486,0,0,0,246,0,340,100,340,157,100,183,1,243,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-LitaAgentPYEh.05c81f8b,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.998858690261841e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.03a3c3c6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,518,0,0,0,262,0,320,200,320,121,200,199,0,259,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.03a3c3c6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.03a3c3c6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,358,0,0,0,181,0,220,100,220,81,100,139,15,179,4.00003045797348e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.03a3c3c6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,166,0,0,0,84,0,120,0,120,57,0,63,15,83,1.00000761449337e-06,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.03a3c3c6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,136,0,0,0,69,0,100,100,100,52,100,48,30,68,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.03a3c3c6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,542,0,0,0,274,0,340,100,340,129,100,211,0,271,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.03a3c3c6,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.04aaa764,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,494,0,0,0,250,0,320,200,320,132,200,187,0,247,3.9977021515369415e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.04aaa764,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,144,0,0,0,73,0,100,100,100,48,100,52,0,72,1.0011717677116394e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.04aaa764,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,380,0,0,0,192,0,220,100,220,70,100,150,0,190,3.0011869966983795e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.04aaa764,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,2.00001522898674e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.04aaa764,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_yr.LitaAgentYR,0,[],0,140,0,0,0,71,0,120,0,120,69,0,50,0,70,6.00004568696022e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.04aaa764,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,522,0,0,0,264,0,340,100,340,139,100,201,0,261,3.9977021515369415e-07,0,[]
000120251128H130949660922ppJj_LitaAgentY-LitaAgentC-Ma3H.04aaa764,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,1.9976869225502014e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.004cfc71,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,210,0,0,0,106,0,120,0,120,35,0,85,0,105,6.998889148235321e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.004cfc71,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,494,0,0,0,250,0,320,200,320,133,200,187,0,247,3.9977021515369415e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.004cfc71,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,180,0,0,0,91,0,120,0,120,50,0,70,0,90,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.004cfc71,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,382,0,0,0,193,0,220,100,220,69,100,151,0,191,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.004cfc71,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_cir.LitaAgentCIR,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,1.0011717677116394e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.004cfc71,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,502,0,0,0,254,0,320,200,320,129,200,191,0,251,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentC-LitaAgentN-M8tJ.004cfc71,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,2.998858690261841e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.0108c939,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.0108c939,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_n.LitaAgentN,0,[],0,40,0,0,0,21,0,100,100,100,100,100,0,0,20,9.988434612751007e-08,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.0108c939,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,448,0,0,0,227,0,320,200,320,156,200,164,0,224,3.0011869966983795e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.0108c939,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,0,88,8.00006091594696e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.0108c939,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.greedy.GreedyOneShotAgent,0,[],0,376,0,0,0,190,0,220,100,220,72,100,148,0,188,2.0023435354232788e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.0108c939,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.RandDistOneShotAgent,0,[],0,488,0,0,0,247,0,320,200,320,136,200,184,0,244,3.9977021515369415e-07,0,[]
000020251128H1309496249196qBU_LitaAgentN-LitaAgentP-MG1B.0108c939,System,0,[],0,440,0,0,0,231,0,0,0,0,0,0,0,0,220,4.00003045797348e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-Mxu7.01b1e7f6,scml.oneshot.sysagents.DefaultOneShotAdapter:litaagent_std.litaagent_p.LitaAgentP,0,[],0,40,0,0,0,21,0,120,0,120,120,0,0,0,20,2.00001522898674e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-Mxu7.01b1e7f6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml.oneshot.agents.rand.EqualDistOneShotAgent,0,[],0,470,0,0,0,238,0,320,200,320,145,200,175,0,235,6.00004568696022e-07,0,[]
000020251128H1309496249196qBU_LitaAgentY-LitaAgentP-Mxu7.01b1e7f6,scml.oneshot.sysagents.DefaultOneShotAdapter:scml_agents.scml2025.oneshot.mat.mat.MATAgent,0,[],0,176,0,0,0,89,0,120,0,120,52,0,68,3,88,9.0012326836586e-07,0,[]
